Protein,10B_23 Protein Abundance,10NB_13 Protein Abundance,13B_07 Protein Abundance,13NB_22 Protein Abundance,21B_17 Protein Abundance,21NB_09 Protein Abundance,26B_21 Protein Abundance,26NB_15 Protein Abundance,66B_14 Protein Abundance,66NB_16 Protein Abundance,74B_08 Protein Abundance,74NB_20 Protein Abundance
lcl|c129724_g1_i1|m.160,1.1740E+6,4.4822E+6,4.7137E+6,5.4227E+6,6.5941E+6,6.8403E+6,1.0339E+6,7.4598E+5,1.0699E+6,7.3611E+6,3.5704E+6,7.1077E+6
lcl|c145576_g1_i1|m.265,3.4592E+5,5.4637E+5,2.3085E+5,2.5565E+5,1.4769E+5,3.2536E+5,2.2636E+5,5.3125E+5,1.5970E+5,3.2671E+5,5.1355E+5,9.0245E+5
lcl|c160676_g1_i1|m.404,3.6231E+6,7.4564E+6,8.5309E+6,1.2048E+7,1.5154E+7,1.2752E+7,1.9281E+6,3.1936E+6,2.1618E+6,1.4156E+7,9.2461E+6,1.6630E+7
lcl|c161959_g2_i1|m.413,1.0466E+7,5.4672E+6,7.8405E+6,9.3449E+6,9.4243E+6,1.2789E+7,1.0916E+7,1.2140E+7,1.6127E+7,1.5801E+7,1.6602E+7,1.4459E+7
lcl|c163027_g1_i3|m.422,1.1668E+7,9.2812E+6,9.4239E+6,1.0067E+7,8.7525E+6,1.2723E+7,8.5828E+6,1.7502E+7,1.2177E+7,1.9280E+7,1.3969E+7,1.3688E+7
lcl|c167034_g1_i1|m.471,1.2314E+6,5.6183E+6,6.1476E+6,5.0298E+6,7.3590E+6,7.5285E+6,8.0330E+5,3.6675E+5,1.3307E+6,7.7285E+6,4.2032E+6,8.1168E+6
lcl|c169761_g1_i1|m.505,7.2669E+5,1.0364E+6,2.8279E+6,3.4421E+6,5.1377E+5,3.9875E+5,3.7484E+5,6.2542E+5,4.6062E+5,1.3192E+6,6.7701E+5,5.9070E+5
lcl|c169842_g1_i1|m.507,1.2197E+7,3.0367E+7,2.3470E+7,3.3086E+7,3.2392E+7,3.9018E+7,8.4232E+6,1.2996E+7,9.5969E+6,4.4109E+7,2.7851E+7,5.1894E+7
lcl|c175112_g1_i1|m.556,5.1759E+5,3.6181E+5,2.5805E+5,4.4537E+5,4.4671E+5,5.9436E+5,1.1112E+6,1.6413E+6,1.2116E+6,1.4013E+6,5.2426E+5,7.1781E+5
lcl|c179980_g2_i2|m.640,9.6136E+5,3.8240E+6,2.5219E+6,3.2717E+6,4.4863E+6,4.8394E+6,7.1686E+5,9.1908E+5,9.2910E+5,4.8413E+6,2.5386E+6,4.8925E+6
lcl|c184118_g1_i1|m.691,2.4687E+8,1.1129E+9,1.0127E+9,1.1783E+9,1.4030E+9,1.4660E+9,1.6711E+8,1.7589E+8,2.4769E+8,1.3633E+9,8.1799E+8,1.3316E+9
lcl|c188047_g2_i2|m.760,1.3218E+6,2.1486E+6,1.5151E+6,1.9739E+6,1.3844E+6,2.0019E+6,7.9790E+5,1.6844E+6,1.3584E+6,3.0750E+6,2.0826E+6,3.0771E+6
lcl|c195747_g2_i1|m.945,2.3395E+7,4.8980E+7,3.3021E+7,4.2178E+7,6.6888E+7,7.2886E+7,1.0038E+7,1.7791E+7,1.8009E+7,8.7420E+7,5.4869E+7,8.6980E+7
lcl|c199545_g1_i1|m.1080,2.4493E+6,7.3825E+6,6.7908E+6,8.5954E+6,1.1027E+7,1.1555E+7,1.4673E+6,1.9818E+6,2.0767E+6,9.6615E+6,6.2862E+6,1.1621E+7
lcl|c200741_g1_i1|m.1151,8.9848E+5,1.5668E+6,1.3552E+6,1.1913E+6,3.7530E+5,1.2812E+6,4.7168E+5,8.6112E+5,6.6815E+5,1.1557E+6,2.8285E+5,1.3076E+5
lcl|c201141_g1_i1|m.1178,1.4156E+7,9.5065E+6,1.1506E+7,1.1207E+7,1.8876E+7,2.3242E+7,1.4686E+7,1.8070E+7,1.5194E+7,2.3965E+7,2.3600E+7,1.7630E+7
lcl|c201155_g1_i1|m.1182,1.9578E+6,1.7890E+6,1.8522E+6,2.0348E+6,1.5585E+6,2.0607E+6,1.1090E+6,2.6034E+6,1.2636E+6,2.6097E+6,2.2893E+6,2.9192E+6
lcl|c201413_g4_i1|m.1201,1.7150E+6,1.9438E+6,2.0059E+6,1.5767E+6,1.7589E+6,1.9891E+6,1.3255E+6,2.1424E+6,1.7875E+6,2.6794E+6,2.3912E+6,2.6824E+6
lcl|c201696_g3_i1|m.1219,4.4082E+6,3.8730E+6,1.8822E+6,2.7272E+6,2.4317E+6,3.4733E+6,2.4655E+6,5.4859E+6,2.9703E+6,4.4439E+6,4.7848E+6,5.7373E+6
lcl|c202472_g1_i1|m.1259,3.3834E+7,1.4047E+8,1.2364E+8,1.7473E+8,1.7784E+8,1.9170E+8,2.3850E+7,2.8690E+7,3.7549E+7,2.2303E+8,1.1475E+8,2.5266E+8
lcl|c203193_g1_i1|m.1308,2.4287E+7,2.8629E+7,2.3042E+7,3.0999E+7,2.9913E+7,3.4022E+7,1.8564E+7,2.7909E+7,2.0175E+7,4.2443E+7,3.2371E+7,3.4489E+7
lcl|c204019_g1_i1|m.1366,2.1422E+6,2.9831E+6,2.2542E+6,2.3705E+6,2.4449E+6,3.2346E+6,1.6854E+6,3.1261E+6,2.1000E+6,3.1603E+6,3.0313E+6,3.0587E+6
lcl|c204986_g3_i2|m.1414,6.1652E+5,4.6023E+5,6.7735E+5,6.2586E+5,4.8401E+5,6.3451E+5,4.2028E+5,6.8561E+5,2.7729E+5,6.5655E+5,7.6856E+5,7.6046E+5
lcl|c205012_g1_i1|m.1420,3.0508E+6,3.4699E+6,2.6938E+6,1.7630E+6,3.3083E+6,3.3637E+6,6.3112E+5,1.2879E+6,1.0843E+6,2.8868E+6,1.5730E+6,1.7383E+6
lcl|c205417_g1_i1|m.1460,5.1619E+6,2.6737E+6,4.9746E+6,6.6112E+6,4.4190E+6,4.1021E+6,5.0436E+6,6.2841E+6,4.1289E+6,8.7223E+6,7.2251E+6,1.2402E+7
lcl|c205554_g2_i2|m.1468,5.1526E+6,4.7416E+6,2.9276E+6,3.8718E+6,2.4565E+6,4.1343E+6,3.8891E+6,6.7567E+6,3.0211E+6,5.6156E+6,5.9128E+6,7.1070E+6
lcl|c205697_g1_i1|m.1481,4.9473E+6,4.1391E+6,3.9841E+6,3.9440E+6,3.6816E+6,4.9121E+6,3.3698E+6,6.9743E+6,4.4826E+6,1.0050E+7,5.8239E+6,5.8413E+6
lcl|c206182_g1_i1|m.1515,2.1372E+6,1.6661E+6,1.0559E+6,1.3524E+6,1.3712E+6,1.8695E+6,1.6066E+6,1.9231E+6,2.0915E+6,3.4707E+6,2.0840E+6,2.2362E+6
lcl|c206351_g3_i3|m.1527,2.6387E+6,2.8190E+6,3.2913E+6,2.7639E+6,6.7875E+5,1.6585E+6,1.5722E+6,3.1607E+6,2.0712E+6,3.5703E+6,4.2505E+6,2.7283E+6
lcl|c206427_g2_i1|m.1540,2.8384E+6,2.1686E+6,1.3799E+6,1.9759E+6,1.3827E+6,2.2821E+6,1.7967E+6,3.9659E+6,2.2593E+6,3.5738E+6,3.4590E+6,3.8416E+6
lcl|c206524_g1_i2|m.1555,4.9952E+5,1.1376E+6,5.7597E+5,9.9760E+5,1.4517E+6,1.4201E+6,2.4862E+5,4.1330E+5,2.6499E+5,1.5190E+6,3.7087E+5,6.8569E+5
lcl|c207018_g1_i2|m.1610,3.3161E+6,1.5281E+7,1.5324E+7,1.6466E+7,1.7711E+7,2.1280E+7,2.4312E+6,2.2636E+6,2.6340E+6,1.6593E+7,9.0422E+6,1.5131E+7
lcl|c207857_g1_i1|m.1690,3.1809E+5,1.0149E+6,1.2703E+6,1.4571E+6,1.9044E+6,1.8631E+6,2.6249E+5,2.9917E+5,3.6016E+5,1.6352E+6,9.7610E+5,1.8298E+6
lcl|c207960_g1_i1|m.1712,6.6414E+6,1.2189E+7,9.4366E+6,1.0631E+7,1.1530E+7,1.4718E+7,4.3132E+6,9.0535E+6,6.8501E+6,2.0676E+7,1.1287E+7,1.5995E+7
lcl|c207967_g2_i1|m.1713,1.7220E+6,2.5886E+6,2.6986E+6,2.4900E+6,2.2266E+6,2.4924E+6,1.7902E+6,3.2198E+6,2.1534E+6,4.9739E+6,2.7240E+6,2.4946E+6
lcl|c209191_g2_i1|m.1916,8.5344E+6,6.7786E+6,8.6955E+6,5.6334E+6,4.7982E+6,6.3858E+6,1.7241E+6,2.9985E+6,4.4988E+6,1.0287E+7,7.1082E+6,4.5723E+6
lcl|c209565_g1_i2|m.1999,3.8379E+6,2.5798E+6,1.7170E+6,2.6820E+6,2.1831E+6,2.7397E+6,2.1656E+6,4.1606E+6,2.3999E+6,4.5173E+6,4.3014E+6,5.2555E+6
lcl|c209565_g1_i2|m.2000,1.1846E+7,1.4587E+7,8.9684E+6,1.1118E+7,7.2886E+6,1.0975E+7,6.8654E+6,2.3621E+7,1.0425E+7,2.4880E+7,1.9053E+7,1.9076E+7
lcl|c209757_g1_i1|m.2044,2.8144E+6,1.8795E+6,2.1898E+6,3.3643E+6,3.4976E+6,3.5156E+6,3.0464E+6,2.8422E+6,2.9096E+6,4.3548E+6,3.3438E+6,3.6343E+6
lcl|c210031_g1_i1|m.2099,6.8479E+6,6.7053E+6,3.8158E+6,3.9414E+6,2.7949E+6,4.2350E+6,3.4550E+6,8.0593E+6,3.0042E+6,4.9652E+6,5.4574E+6,8.6619E+6
lcl|c210150_g1_i1|m.2119,6.8331E+5,3.4053E+5,5.7627E+5,6.1189E+5,9.2734E+5,8.6409E+5,8.1797E+5,6.1965E+5,7.6706E+5,1.0012E+6,8.4904E+5,8.1913E+5
lcl|c210226_g1_i1|m.2139,2.9741E+6,7.0504E+6,5.0660E+6,7.2370E+6,6.3166E+6,7.0006E+6,2.7086E+6,5.2219E+6,2.8760E+6,1.4737E+7,5.1813E+6,9.5666E+6
lcl|c210253_g1_i2|m.2149,5.7200E+6,3.4771E+6,3.2005E+6,4.6189E+6,3.5924E+6,4.3112E+6,3.4421E+6,5.8885E+6,3.2930E+6,5.6247E+6,5.1199E+6,7.0757E+6
lcl|c210342_g3_i4|m.2163,6.6275E+6,9.2852E+6,3.9678E+6,4.1266E+6,4.8237E+6,8.7862E+6,3.5439E+6,5.9363E+6,3.9254E+6,9.4010E+6,8.9797E+6,8.6765E+6
lcl|c210398_g1_i3|m.2174,1.0902E+7,7.2546E+6,9.2476E+6,6.8717E+6,7.3134E+6,8.5926E+6,2.6457E+6,3.5719E+6,6.1885E+6,1.1150E+7,7.5545E+6,6.1281E+6
lcl|c210423_g1_i5|m.2178,8.5005E+6,1.1705E+7,8.2323E+6,8.0534E+6,6.4265E+6,1.1653E+7,7.8861E+6,1.1601E+7,6.9269E+6,1.5395E+7,1.3252E+7,1.3838E+7
lcl|c210444_g2_i1|m.2183,5.2471E+7,5.7644E+7,5.5811E+7,6.5886E+7,5.2132E+7,7.4991E+7,4.2893E+7,9.9495E+7,6.0465E+7,1.0206E+8,6.5735E+7,6.7555E+7
lcl|c210529_g2_i1|m.2194,7.2381E+6,1.6360E+7,1.8135E+7,2.4910E+7,3.4164E+7,3.1949E+7,3.3384E+6,4.5182E+6,4.3484E+6,2.5863E+7,2.1694E+7,3.4602E+7
lcl|c210532_g1_i1|m.2196,4.3179E+6,6.2975E+6,6.7862E+6,7.2511E+6,9.3831E+6,9.7327E+6,3.7175E+6,3.5196E+6,4.4409E+6,1.0600E+7,8.7579E+6,1.1997E+7
lcl|c210670_g1_i5|m.2233,3.6060E+6,7.0003E+6,2.4822E+6,3.3013E+6,7.2460E+6,8.1989E+6,7.3253E+5,1.9712E+6,1.2527E+6,5.2603E+6,2.2573E+6,3.3713E+6
lcl|c210735_g5_i3|m.2260,1.7682E+6,3.5788E+6,3.5198E+6,3.9213E+6,4.2891E+6,4.8328E+6,1.3615E+6,2.1453E+6,1.7321E+6,8.2363E+6,3.5874E+6,6.2366E+6
lcl|c210749_g1_i1|m.2273,4.8608E+6,5.5759E+6,2.4970E+6,4.6555E+6,5.0044E+6,6.4935E+6,3.3805E+6,5.4541E+6,5.4559E+6,9.9905E+6,7.1867E+6,8.7382E+6
lcl|c210994_g1_i1|m.2320,6.0154E+6,7.5668E+6,5.8943E+6,7.3005E+6,6.6641E+6,9.3033E+6,3.5140E+6,7.6189E+6,4.1222E+6,9.7508E+6,7.7185E+6,1.0013E+7
lcl|c211022_g1_i2|m.2327,3.2128E+6,4.8675E+6,1.7209E+6,3.1154E+6,1.9820E+6,3.7832E+6,2.2791E+6,5.9242E+6,3.4930E+6,4.8930E+6,4.9402E+6,4.4048E+6
lcl|c211249_g1_i1|m.2384,6.1759E+5,3.4381E+5,4.2774E+5,8.1226E+5,8.4508E+5,7.4880E+5,4.1315E+5,3.3260E+5,2.9405E+5,7.4333E+5,6.6254E+5,1.5154E+6
lcl|c211278_g7_i1|m.2402,3.2323E+5,1.3380E+6,7.5048E+5,1.4751E+6,1.6914E+6,1.8938E+6,1.3416E+5,1.3678E+5,2.6826E+5,2.3420E+6,1.2407E+6,3.1130E+6
lcl|c211368_g3_i1|m.2426,1.9939E+6,2.3804E+6,2.0772E+5,1.2009E+6,7.6251E+5,1.7322E+6,8.8391E+5,3.6211E+6,1.3889E+6,3.0758E+6,2.3546E+6,3.7580E+6
lcl|c211850_g3_i1|m.2552,4.2091E+6,1.7228E+7,1.1959E+7,1.7614E+7,1.8886E+7,2.4342E+7,2.7909E+6,5.1243E+6,4.8715E+6,2.4417E+7,1.1290E+7,2.6869E+7
lcl|c212026_g3_i1|m.2608,5.7545E+6,4.6974E+6,4.5647E+6,6.2641E+6,4.0252E+6,6.0977E+6,3.9175E+6,7.4544E+6,5.7592E+6,1.0814E+7,7.3258E+6,7.5491E+6
lcl|c212126_g1_i2|m.2626,4.3125E+6,5.6800E+6,6.0331E+6,4.8572E+6,4.9570E+6,7.7344E+6,2.8903E+6,4.5706E+6,3.1278E+6,7.3785E+6,6.1281E+6,5.7546E+6
lcl|c212237_g2_i1|m.2659,3.0821E+6,2.4772E+6,2.3941E+6,3.0069E+6,2.3092E+6,3.0397E+6,2.8865E+6,4.0212E+6,2.3632E+6,4.0742E+6,3.2721E+6,3.1156E+6
lcl|c212784_g2_i1|m.2837,7.7961E+6,1.1334E+7,6.8255E+6,7.0440E+6,5.9331E+6,1.0625E+7,5.6981E+6,1.2668E+7,5.7754E+6,1.1776E+7,1.2466E+7,1.2192E+7
lcl|c212804_g1_i1|m.2848,5.1823E+7,4.9444E+7,4.3987E+7,5.3463E+7,3.8470E+7,4.0605E+7,4.3640E+7,7.1683E+7,5.5632E+7,1.0415E+8,8.2725E+7,7.5411E+7
lcl|c212826_g3_i1|m.2861,1.7787E+8,3.2418E+8,2.3386E+8,4.2579E+8,5.1372E+8,4.7382E+8,1.1543E+8,1.3559E+8,1.3855E+8,4.4493E+8,2.9965E+8,4.8813E+8
lcl|c212839_g1_i3|m.2877,2.8006E+6,2.2857E+6,2.7566E+6,3.3980E+6,3.1586E+6,3.6588E+6,2.5110E+6,3.0058E+6,2.7381E+6,4.0571E+6,4.0191E+6,4.1371E+6
lcl|c212912_g1_i1|m.2890,7.8619E+5,1.2881E+6,1.1596E+6,1.3315E+6,1.1717E+6,1.6295E+6,3.9025E+5,6.9768E+5,5.1121E+5,1.9012E+6,1.2300E+6,1.7412E+6
lcl|c213117_g1_i3|m.2966,4.3242E+6,4.7961E+6,5.2935E+6,5.5796E+6,5.3926E+6,7.2724E+6,3.2435E+6,6.8394E+6,4.0518E+6,9.7834E+6,6.9149E+6,6.9785E+6
lcl|c213160_g2_i5|m.2982,4.1135E+6,1.2035E+7,9.0285E+6,2.0721E+7,3.1391E+7,2.1398E+7,2.5291E+6,1.7501E+6,3.4985E+6,1.9123E+7,1.2517E+7,2.9017E+7
lcl|c213311_g2_i1|m.3017,1.7062E+6,1.3345E+6,1.1170E+6,1.9610E+6,1.9208E+6,1.7537E+6,1.2751E+6,1.6298E+6,1.0990E+6,2.5470E+6,1.7105E+6,2.5324E+6
lcl|c213311_g2_i3|m.3020,1.3659E+6,2.1114E+6,1.5636E+6,1.6434E+6,1.9488E+6,2.6910E+6,9.1501E+5,2.2138E+6,1.6709E+6,3.8274E+6,2.6944E+6,2.9747E+6
lcl|c213314_g8_i4|m.3021,3.2152E+6,2.4146E+6,1.8067E+6,2.0974E+6,2.4504E+6,2.8454E+6,2.4046E+6,2.9327E+6,2.0927E+6,3.3477E+6,2.7041E+6,2.9881E+6
lcl|c213354_g1_i4|m.3049,7.6273E+4,5.5554E+5,7.8691E+5,1.1469E+6,1.6085E+6,1.5960E+6,1.9413E+5,8.9869E+4,2.2261E+5,1.2829E+6,7.9526E+5,1.7904E+6
lcl|c213534_g3_i4|m.3118,6.1733E+6,3.9880E+6,5.0027E+6,4.8000E+6,4.6884E+6,5.8422E+6,4.4678E+6,6.3510E+6,5.1915E+6,7.1977E+6,6.0415E+6,6.2663E+6
lcl|c213642_g1_i2|m.3160,1.2077E+6,3.8284E+6,2.8525E+6,2.2492E+6,3.0097E+6,4.4326E+6,9.3789E+4,3.7756E+6,9.5380E+5,4.7588E+6,2.1326E+6,3.2748E+6
lcl|c213652_g3_i1|m.3162,3.3251E+6,8.0891E+6,7.0885E+6,8.1674E+6,8.6968E+6,1.0377E+7,1.6538E+6,2.0606E+6,2.1858E+6,1.0324E+7,6.5503E+6,1.1016E+7
lcl|c213677_g1_i2|m.3166,1.0958E+7,6.7884E+6,5.8737E+6,4.9211E+6,8.4002E+6,1.4121E+7,7.7516E+6,1.2807E+7,6.5281E+6,1.2354E+7,1.0321E+7,8.4599E+6
lcl|c213865_g3_i2|m.3249,4.3532E+5,9.3357E+5,8.0784E+5,1.0004E+6,1.0748E+6,1.1924E+6,3.3423E+5,5.5479E+5,5.0922E+5,1.5634E+6,8.0246E+5,1.0955E+6
lcl|c213946_g11_i4|m.3301,1.1631E+6,3.7185E+5,4.5829E+5,7.1809E+5,8.3813E+5,8.3354E+5,7.3798E+5,1.0257E+6,2.9455E+5,5.1653E+5,1.0010E+6,2.1136E+6
lcl|c214032_g1_i4|m.3331,4.3570E+7,4.5063E+7,3.8705E+7,4.4679E+7,3.8925E+7,5.7152E+7,3.1213E+7,5.5199E+7,3.9377E+7,5.7723E+7,5.1734E+7,5.8530E+7
lcl|c214108_g4_i4|m.3369,4.1251E+6,4.3141E+6,3.8532E+6,6.4790E+6,6.5894E+6,7.5548E+6,2.6298E+6,3.3524E+6,3.6771E+6,1.0857E+7,6.0274E+6,1.0070E+7
lcl|c214118_g1_i2|m.3372,1.8977E+6,2.2179E+6,1.0621E+6,1.6478E+6,7.4368E+5,1.2872E+6,2.7399E+6,6.5431E+6,2.3529E+6,3.0044E+6,3.0881E+6,3.7612E+6
lcl|c214228_g4_i5|m.3407,5.8333E+6,6.5937E+6,4.7448E+6,4.7311E+6,4.6338E+6,6.3180E+6,4.1819E+6,5.5379E+6,4.4453E+6,8.0026E+6,7.2864E+6,6.4120E+6
lcl|c214242_g1_i2|m.3413,2.5988E+6,2.9661E+6,7.0940E+5,8.1388E+5,2.0482E+6,2.7592E+6,1.4734E+6,2.9309E+6,2.2582E+6,3.5619E+6,1.2067E+6,1.3693E+6
lcl|c214356_g7_i4|m.3462,1.8935E+6,1.5094E+6,1.4510E+6,2.1025E+6,1.3266E+6,1.8314E+6,1.1409E+6,2.0648E+6,8.0781E+5,1.6022E+6,1.7986E+6,1.9961E+6
lcl|c214397_g6_i2|m.3475,4.1901E+6,6.4967E+6,5.2605E+6,7.2680E+6,9.1231E+6,9.3348E+6,3.2647E+6,5.5400E+6,3.4833E+6,1.0489E+7,7.0631E+6,1.0025E+7
lcl|c214397_g6_i4|m.3476,1.1170E+7,2.6466E+7,1.7932E+7,2.1507E+7,2.9556E+7,3.1555E+7,9.5011E+6,1.5051E+7,1.1496E+7,3.1595E+7,2.3402E+7,3.0220E+7
lcl|c214559_g9_i1|m.3528,3.6654E+6,3.9626E+6,2.9131E+6,3.6081E+6,2.9474E+6,4.5067E+6,3.2490E+6,6.0544E+6,3.6549E+6,7.1383E+6,4.9913E+6,4.7858E+6
lcl|c214573_g3_i1|m.3534,5.0683E+6,2.5661E+6,4.8306E+6,5.5831E+6,6.3480E+6,6.1078E+6,5.8101E+6,5.4447E+6,5.2844E+6,6.2096E+6,7.0269E+6,6.2288E+6
lcl|c214602_g8_i1|m.3549,2.3628E+6,6.6791E+6,4.7323E+6,6.3652E+6,7.5149E+6,9.0120E+6,1.9896E+6,3.2681E+6,2.6971E+6,7.9865E+6,5.8140E+6,9.3913E+6
lcl|c214832_g3_i2|m.3697,2.6842E+6,1.4241E+6,1.9187E+6,2.4429E+6,1.9479E+6,1.8307E+6,1.4662E+6,2.3604E+6,1.0578E+6,2.4968E+6,2.5919E+6,4.2270E+6
lcl|c214925_g1_i1|m.3737,1.0175E+6,1.3644E+6,1.0453E+6,8.8714E+5,7.6032E+5,1.2508E+6,7.4637E+5,1.4329E+6,3.9912E+5,1.7295E+6,1.4094E+6,1.9611E+6
lcl|c214971_g5_i1|m.3758,2.9071E+5,5.4236E+5,4.6595E+5,4.2079E+5,5.1444E+5,7.3370E+5,2.0493E+5,5.9242E+5,2.2319E+5,4.8022E+5,5.6548E+5,5.0456E+5
lcl|c214971_g6_i7|m.3760,1.4994E+6,1.8569E+6,1.9784E+6,2.1114E+6,2.0515E+6,2.4394E+6,8.8300E+5,1.2964E+6,1.6933E+6,2.0995E+6,1.9340E+6,2.2123E+6
lcl|c215059_g3_i1|m.3798,5.0745E+6,4.8824E+6,5.1161E+6,5.5786E+6,2.7466E+6,4.5804E+6,4.4135E+6,1.0395E+7,6.1544E+6,1.3930E+7,4.7644E+6,4.8916E+6
lcl|c215093_g1_i2|m.3818,7.4600E+6,7.0170E+6,9.0824E+6,6.9705E+6,4.6831E+6,6.9226E+6,3.7611E+6,8.4504E+6,4.0205E+6,9.3294E+6,3.7076E+6,2.7804E+6
lcl|c215316_g1_i1|m.3942,6.1026E+6,9.0788E+6,8.8108E+6,1.1618E+7,1.5951E+7,1.7703E+7,4.0588E+6,8.0571E+6,3.1062E+6,1.0874E+7,1.4410E+7,1.7154E+7
lcl|c215423_g1_i1|m.4014,1.4809E+6,2.4423E+6,3.1605E+6,4.1871E+6,5.0382E+6,3.4525E+6,1.6501E+6,5.9310E+5,7.7553E+5,5.1783E+6,1.5473E+6,4.5663E+6
lcl|c215434_g3_i1|m.4032,5.1939E+5,1.3248E+6,1.8799E+6,1.8627E+6,2.4062E+6,2.4024E+6,4.2776E+5,7.3849E+5,6.1654E+5,2.7329E+6,1.3822E+6,2.5033E+6
lcl|c215465_g1_i1|m.4044,4.0710E+6,3.5034E+6,5.4712E+6,4.3978E+6,3.5247E+6,7.0166E+6,2.2026E+6,4.5846E+6,4.7578E+6,5.7131E+6,4.3647E+6,4.7463E+6
lcl|c215492_g2_i7|m.4056,5.2508E+6,5.4798E+6,4.6347E+6,3.2599E+6,3.1404E+6,5.3173E+6,2.1863E+6,6.0955E+6,3.1296E+6,8.8999E+6,6.7574E+6,5.7851E+6
lcl|c215492_g2_i7|m.4057,9.6990E+6,8.2724E+6,7.6437E+6,6.5629E+6,7.5272E+6,1.0673E+7,5.4237E+6,9.6909E+6,7.6313E+6,1.3349E+7,1.3731E+7,1.1886E+7
lcl|c215492_g2_i9|m.4058,1.8431E+7,1.4390E+7,1.4281E+7,1.8331E+7,1.4459E+7,2.0971E+7,1.0698E+7,1.9370E+7,1.5154E+7,2.6792E+7,2.0358E+7,1.9991E+7
lcl|c215551_g6_i1|m.4083,5.4784E+6,4.7379E+6,2.1380E+6,3.2347E+6,2.4988E+6,3.7981E+6,2.8292E+6,7.0453E+6,3.2822E+6,4.4811E+6,5.8593E+6,5.9743E+6
lcl|c215553_g1_i10|m.4084,4.8490E+5,5.3387E+6,2.4410E+6,3.3707E+5,2.8085E+6,4.6638E+6,3.3125E+5,2.4416E+5,2.4780E+6,5.7534E+6,6.7645E+5,9.5292E+5
lcl|c215632_g4_i4|m.4127,8.7959E+5,3.5531E+6,2.7073E+6,3.2856E+6,4.2476E+6,5.3281E+6,6.2350E+5,7.4018E+5,9.2590E+5,5.5082E+6,3.1243E+6,4.9622E+6
lcl|c215762_g1_i1|m.4180,1.4331E+6,6.0652E+6,5.8011E+6,5.9552E+6,8.9069E+6,9.3726E+6,9.5776E+5,1.2171E+6,1.6211E+6,9.4698E+6,4.8744E+6,8.3642E+6
lcl|c215763_g2_i2|m.4182,2.5834E+6,2.3768E+6,1.7008E+6,1.6761E+6,1.9868E+6,2.9363E+6,1.8606E+6,3.4777E+6,1.7681E+6,4.2146E+6,2.9180E+6,3.0278E+6
lcl|c215819_g3_i2|m.4218,1.1795E+6,1.1239E+6,1.1252E+6,1.5770E+6,5.7267E+5,8.4190E+5,8.6553E+5,1.7602E+6,1.0424E+6,2.1338E+6,1.7612E+6,1.8639E+6
lcl|c215953_g5_i6|m.4317,7.5060E+5,1.1761E+6,1.0784E+6,1.2963E+6,2.5626E+6,2.6723E+6,8.0636E+5,6.2783E+5,8.0186E+5,1.9749E+6,1.3552E+6,1.7240E+6
lcl|c215979_g1_i4|m.4328,1.3874E+6,4.6088E+6,3.3813E+6,5.3835E+6,6.4934E+6,7.0526E+6,8.1958E+5,1.0364E+6,1.0077E+6,5.7327E+6,3.2089E+6,6.9550E+6
lcl|c215979_g2_i1|m.4331,7.3977E+5,2.4271E+6,2.4994E+6,2.4663E+6,3.9364E+6,4.7209E+6,4.1425E+5,3.5744E+5,5.6633E+5,3.8039E+6,2.0827E+6,3.8220E+6
lcl|c216038_g5_i1|m.4365,2.7278E+6,4.2058E+6,3.7521E+6,3.8874E+6,4.4099E+6,5.4296E+6,2.1379E+6,2.9953E+6,2.5466E+6,6.6053E+6,4.5212E+6,6.2663E+6
lcl|c216057_g3_i1|m.4371,6.5770E+5,1.1581E+6,9.1404E+5,1.0647E+6,7.6630E+5,1.1452E+6,6.1210E+5,1.3414E+6,8.1429E+5,1.9075E+6,7.4571E+5,1.0598E+6
lcl|c216124_g1_i2|m.4405,1.3115E+7,9.8780E+6,5.8525E+6,8.8749E+6,9.0418E+6,1.1547E+7,5.9214E+6,7.3260E+6,5.1430E+6,1.6019E+7,1.3484E+7,1.7297E+7
lcl|c216129_g1_i2|m.4409,8.7582E+5,6.7542E+5,5.8831E+5,8.8591E+5,1.0146E+6,7.3671E+5,7.0763E+5,7.4605E+5,9.3248E+5,1.2430E+6,7.7720E+5,1.2771E+6
lcl|c216194_g2_i1|m.4425,2.5529E+6,2.4214E+6,1.8223E+6,2.1618E+6,1.7839E+6,2.3654E+6,1.4550E+6,2.7986E+6,1.4392E+6,2.5920E+6,2.1958E+6,2.1134E+6
lcl|c216289_g7_i1|m.4487,7.0251E+6,5.7623E+6,3.3094E+6,4.7351E+6,3.6049E+6,5.2626E+6,3.5688E+6,8.7912E+6,3.4309E+6,6.1502E+6,7.4564E+6,8.0526E+6
lcl|c216306_g1_i1|m.4516,1.0745E+6,3.0077E+6,2.5066E+6,2.5784E+6,3.0844E+6,3.1706E+6,4.2380E+5,5.5336E+5,4.4086E+5,3.0404E+6,2.0978E+6,3.1337E+6
lcl|c216308_g5_i4|m.4526,4.1539E+6,4.0367E+6,4.2848E+6,4.9355E+6,3.9225E+6,3.9695E+6,4.6296E+6,5.8993E+6,3.7267E+6,5.5826E+6,4.3534E+6,4.8121E+6
lcl|c216377_g1_i3|m.4559,1.2505E+6,1.8143E+6,1.5207E+6,1.6289E+6,1.8323E+6,2.3940E+6,8.1374E+5,1.4532E+6,1.5587E+6,3.4491E+6,1.9629E+6,2.0814E+6
